"전출지별","전입지별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년","1997 년","1996 년","1995 년","1994 년","1993 년","1992 년","1991 년","1990 년","1989 년","1988 년","1987 년","1986 년","1985 년","1984 년","1983 년","1982 년","1981 년","1980 년","1979 년","1978 년","1977 년","1976 년","1975 년","1974 년","1973 년","1972 년","1971 년","1970 년",
"경상남도","전국","이동자수[명]","명","334112","338467","316609","341758","388485","419997","405561","395524","409200","410180","450279","456164","423864","417328","469223","478709","474110","474327","483599","495419","487733","479692","519594","507244","463651","472407","500126","480343","459423","663846","666040","664230","645680","722095","701394","686266","649055","686708","706972","648804","638365","668961","676040","612405","592803","611934","566651","609162","509366","482042","631217","413442","341498","244230","298292","299797",
"경상남도","전국","순이동자수[명]","명","7577","9069","16300","18547","13703","16658","9310","5810","-3979","-1772","-5105","-6075","-3794","2772","-4534","-3246","-11239","-13029","-7943","-1294","-5619","5611","-4288","-6896","5166","8512","9375","-8567","-532","-19704","-13664","-20017","-10806","-24812","-21856","-18390","10518","11556","20418","40145","30189","17476","19820","14298","25836","39683","31492","45105","52227","95125","116412","55326","59260","47696","83934","87276",
"경상남도","서울특별시","이동자수[명]","명","14979","14940","15754","16831","17299","18612","18326","17872","17312","17169","16781","17144","16841","18230","18329","18680","19615","19890","20859","20437","19367","19591","20269","19592","19282","20015","19641","16292","17468","22748","22504","23661","27233","28314","30350","33391","37739","40024","38264","44010","45265","51638","60327","53552","51212","50031","53422","61217","52106","64652","81239","44321","39862","27238","43468","40077",
"경상남도","서울특별시","순이동자수[명]","명","3836","4543","5373","6350","5716","6965","6957","6169","4620","3452","1561","2345","2394","3756","2290","2991","4312","4452","4844","5927","5291","6618","6442","7302","7182","8274","5951","2952","4613","3687","3198","5774","7835","6768","8351","9175","13550","13223","11294","18008","19473","23650","29842","25302","22417","20826","23239","32520","24713","42252","58089","27550","24669","15975","33467","31668",
"경상남도","부산광역시","이동자수[명]","명","40742","41142","40790","42940","48583","50590","44084","42235","47218","46877","51578","50672","46232","46996","51166","49798","50521","50369","52894","53223","54348","55724","62977","56964","51069","52156","58311","51101","51212","62358","60895","63036","69577","73458","78080","79341","88257","104887","107472","101783","98126","103591","104564","104900","107902","114379","112395","133113","111801","112811","131273","99493","81930","56514","66686","64731",
"경상남도","부산광역시","순이동자수[명]","명","-2421","-3473","97","227","-3906","-2267","-8200","-11581","-17896","-11010","-6644","-9186","-9518","-6449","-10465","-12084","-14932","-15781","-12679","-11189","-14311","-9319","-17274","-23139","-12153","-13551","-7950","-17657","-17075","-28017","-31350","-31455","-31162","-32190","-20695","-21453","5220","15613","15580","22292","15213","15312","9186","12405","18582","26042","32483","55248","40694","55482","65408","58441","44796","29958","44281","44482",
"경상남도","대구광역시","이동자수[명]","명","8073","8186","8075","8125","8260","9310","8107","8601","8646","9028","8659","8485","8643","8758","8888","9344","9948","9669","9692","10090","10317","9769","10865","9375","9187","9712","10154","9522","10410","12937","13637","13276","14793","13820","14887","15802","16559","16660","19125","17706","17945","19175","18475","15949","17258","","","","","","","","","","","",
"경상남도","대구광역시","순이동자수[명]","명","623","999","1131","1199","220","1096","-8","917","942","715","-263","-889","-298","-207","67","-177","-651","-1674","-1042","-549","-1661","179","-394","1075","814","1735","1301","372","1736","-301","569","1926","2025","463","1302","821","2415","1953","3701","2890","3195","3526","2953","1203","3076","","","","","","","","","","","",
"경상남도","인천광역시","이동자수[명]","명","3415","3267","3194","2989","3318","3408","3471","3279","3390","3267","3464","3266","3353","3628","3297","3450","3333","3537","4165","3661","3412","3276","3843","3729","3327","3526","3547","3179","3322","4063","4475","4554","5439","4921","5283","6193","5451","4771","5800","5128","5298","6266","5279","4038","4013","","","","","","","","","","","",
"경상남도","인천광역시","순이동자수[명]","명","641","792","673","387","501","689","771","567","471","326","-206","-204","23","386","-204","-65","-344","-84","516","445","286","393","644","724","-147","638","386","186","390","-726","346","643","1696","625","1119","2385","1864","692","1565","784","1264","1751","700","-259","18","","","","","","","","","","","",
"경상남도","광주광역시","이동자수[명]","명","1231","1211","1226","1239","1426","1365","1157","1496","1344","1320","1455","1414","1372","1533","1452","1550","1465","1288","1509","1449","1322","1383","1436","1314","1363","1350","1438","1279","1375","1593","1857","1886","2111","2150","2093","2386","2341","2228","1701","1640","0","0","0","0","","","","","","","","","","","","",
"경상남도","광주광역시","순이동자수[명]","명","-14","11","77","167","210","132","15","212","102","-133","-188","-353","-103","76","-153","30","-78","-311","-94","-150","-155","-75","-190","27","109","25","175","287","259","-87","191","190","403","491","34","502","459","139","74","-145","0","0","0","0","","","","","","","","","","","","",
"경상남도","대전광역시","이동자수[명]","명","2848","2653","2529","2656","2877","2804","2598","2720","2650","2788","2613","2577","2843","2823","3038","2953","2859","2897","3066","2893","2931","3001","3160","2849","2649","2849","2886","2684","2586","3495","4001","3781","4100","3248","3277","3348","3070","0","0","0","0","0","0","0","","","","","","","","","","","","",
"경상남도","대전광역시","순이동자수[명]","명","697","655","628","663","846","823","552","657","646","614","193","94","454","474","506","404","224","290","182","181","359","777","823","770","699","841","631","280","204","669","1449","1339","1799","986","409","766","631","0","0","0","0","0","0","0","","","","","","","","","","","","",
"경상남도","울산광역시","이동자수[명]","명","6773","6573","6303","6377","6646","6812","6987","6734","6977","7571","8526","8976","8829","8694","8749","8441","8180","8969","8973","8490","8723","9466","9964","9311","9304","9008","8996","8083","10564","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"경상남도","울산광역시","순이동자수[명]","명","-260","-182","89","100","-1225","-597","-291","-937","-1544","-1455","-246","365","807","999","571","-663","-1318","-1287","-1926","-1047","-710","851","586","892","2102","1612","859","-172","3175","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"경상남도","세종특별자치시","이동자수[명]","명","829","891","920","953","993","977","978","1149","1034","882","962","601","284","342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"경상남도","세종특별자치시","순이동자수[명]","명","76","139","348","394","389","328","354","685","546","471","618","360","72","146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"경상남도","경기도","이동자수[명]","명","15641","15922","16301","17206","19428","19216","18020","18377","17134","16574","16945","16298","16232","17722","17850","19323","17794","18104","19926","20064","19644","18579","19086","17962","16841","17565","17551","13191","14143","17969","19656","17375","19014","18047","17642","18399","18146","18163","19743","17966","17247","16419","16453","12635","11938","15955","14647","14671","13233","14139","19762","8149","8832","6076","9269","9571",
"경상남도","경기도","순이동자수[명]","명","2413","2878","3571","4050","5746","5868","4901","4949","3473","1525","-538","-110","426","1380","-34","3034","939","1559","2448","3879","4803","5349","4381","5856","5633","6617","5310","1432","2990","1625","4915","3640","5642","3782","2429","3751","4441","2801","4989","5292","5882","3763","3854","691","1659","2109","865","-82","2387","4397","7163","-1360","3250","1192","3313","5655",
"경상남도","강원특별자치도","이동자수[명]","명","2097","2125","2297","2472","2725","2693","2471","2353","2475","2687","2708","2549","2700","2902","2942","2987","2882","2810","2949","2856","2720","2666","2770","2847","2804","2730","3172","3039","2690","3873","4134","4069","4719","4691","4507","4711","4680","4923","5608","6399","6758","6033","5952","5557","6686","6950","4991","5827","4455","4201","7472","2557","2677","2306","3428","4219",
"경상남도","강원특별자치도","순이동자수[명]","명","45","32","286","445","550","425","393","161","163","204","-64","-182","159","165","76","-170","-69","-75","-148","-79","-149","68","-160","-99","94","94","201","661","175","-817","-790","-683","-342","-1380","-1959","-2879","-3104","-3304","-2023","-404","-57","-2693","-2686","-2122","-582","-566","-4634","-4935","-3227","-1610","-282","-4170","-984","-748","637","940",
"경상남도","충청북도","이동자수[명]","명","2691","2441","2572","2755","2653","2605","2634","2642","2219","2570","2464","2353","2073","2187","2327","2407","2365","2424","2465","2260","2158","2335","2294","2192","2150","2165","2266","2164","2032","3198","3209","3095","3469","3578","3676","3304","2964","2939","3439","3392","3942","3430","3930","3277","2989","3617","3086","2353","2023","2267","2650","1208","1012","1403","1246","1346",
"경상남도","충청북도","순이동자수[명]","명","726","608","723","1012","827","709","920","911","493","819","205","296","-46","59","134","292","178","192","311","262","124","202","240","225","248","331","364","329","338","455","452","418","674","89","-1309","-908","-1302","-1994","-1260","-1145","-916","-3022","-2237","-2214","-2538","-1302","-3341","-5507","-2500","-1697","-2565","-2113","-889","52","19","-135",
"경상남도","충청남도","이동자수[명]","명","3626","3702","3989","3872","4289","4087","3917","4254","4501","3736","3671","3664","3584","3913","4322","4432","4110","4307","4258","4205","4304","5244","3962","3213","3068","3221","3601","3370","3565","6806","3911","3055","3728","3516","3814","4084","2891","5909","5985","5691","6036","6005","6137","5057","5084","5533","4514","4661","4069","4281","6651","2273","1920","1836","2524","2370",
"경상남도","충청남도","순이동자수[명]","명","632","910","1191","1145","1138","914","964","1268","1697","869","191","511","690","721","843","1119","518","426","510","835","763","1860","953","378","-249","502","990","774","1199","3495","891","85","716","-239","-1245","72","-1420","-2091","-910","-487","-728","-2642","-2885","-2514","-2680","-1304","-3009","-4310","-1703","-1393","-1272","-2177","-600","-215","-534","-95",
