"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"경상남도","75~79세","부+미혼자녀","","710","659","608","543","509","533","548","503","452","433","401","378","347","320","288","249","223","209","194","178","163","174","165","158","152","146",
"경상남도","75~79세","모+미혼자녀","","3148","2901","2660","2524","2530","2601","2601","2503","2341","2165","2031","1615","1505","1404","1296","1160","1095","1028","965","892","826","720","659","599","542","487",
"경상남도","75~79세","기타","","9088","8886","8678","8534","9101","10161","11013","11410","11524","11494","10946","8684","8151","7694","7206","6517","6033","5788","5574","5295","5069","4856","4663","4487","4346","4233",
"경상남도","75~79세","1인 가구","","32060","30324","28574","27900","27810","27941","28223","28328","27530","26480","25746","25611","25022","24689","24277","23451","22040","20825","19713","18395","17269","16576","15598","14727","13976","13254",
"경상남도","75~79세","비친족가구","","945","837","735","661","610","594","571","492","442","397","359","210","196","177","160","137","122","123","126","127","130","160","157","153","151","151",
"경상남도","80~84세","계","","56978","57481","57984","55099","51285","48482","46220","43712","41623","39246","36653","33666","31302","28933","26332","24418","22781","20941","19426","18077","16964","15542","14035","12689","11521","10442",
"경상남도","80~84세","부부","","16581","16494","16386","15197","13927","12937","12014","11093","10323","9448","8733","8461","7879","7291","6637","6147","5660","5267","4956","4686","4483","4257","3895","3576","3307","3067",
"경상남도","80~84세","부부+미혼자녀","","1888","1841","1789","1615","1454","1340","1202","1055","936","813","695","632","566","496","422","355","324","307","294","282","275","264","245","227","213","199",
"경상남도","80~84세","부+미혼자녀","","418","412","405","371","351","311","281","247","236","211","190","224","195","166","137","113","95","88","83","78","74","54","49","45","40","36",
"경상남도","80~84세","모+미혼자녀","","2146","2128","2105","1883","1695","1590","1464","1321","1223","1132","1003","804","718","633","544","465","446","402","362","325","291","255","222","192","164","136",
"경상남도","80~84세","기타","","7836","8109","8409","8077","7996","8253","8245","8038","7920","7650","6959","5619","5011","4410","3774","3249","2875","2707","2579","2467","2388","2105","1913","1739","1588","1446",
"경상남도","80~84세","1인 가구","","27386","27795","28212","27365","25298","23536","22538","21548","20606","19638","18743","17710","16743","15776","14688","13989","13289","12081","11065","10154","9369","8528","7635","6837","6137","5488",
"경상남도","80~84세","비친족가구","","723","702","678","591","564","515","476","410","379","354","330","216","190","161","130","100","92","89","87","85","84","79","76","73","72","70",
"경상남도","85세이상","계","","44666","41537","38403","35181","31407","28133","25739","23239","21328","19643","18142","16785","14760","13117","11779","10331","9209","8257","7366","6507","5562","5038","4713","4389","3954","3566",
"경상남도","85세이상","부부","","7982","7450","6914","6218","5568","4864","4272","3783","3421","3077","2941","3073","2766","2534","2359","2169","1920","1737","1564","1401","1218","1091","1033","975","891","815",
"경상남도","85세이상","부부+미혼자녀","","692","631","572","496","422","354","301","258","220","200","185","128","113","101","91","78","91","83","76","70","62","55","54","50","46","41",
"경상남도","85세이상","부+미혼자녀","","285","258","232","195","165","150","130","118","100","88","86","70","60","52","46","38","31","28","26","23","21","18","17","16","14","12",
"경상남도","85세이상","모+미혼자녀","","1358","1244","1134","948","840","737","663","591","503","437","393","389","318","259","206","153","153","132","114","96","79","43","39","36","29","24",
"경상남도","85세이상","기타","","7608","7133","6654","6030","5587","5371","5110","4710","4435","4179","3693","2751","2351","2010","1719","1389","1215","1137","1064","997","920","849","791","729","650","580",
"경상남도","85세이상","1인 가구","","26027","24168","22304","20787","18361","16199","14850","13475","12352","11362","10564","10228","9029","8060","7279","6450","5753","5095","4480","3879","3223","2937","2736","2540","2284","2056",
"경상남도","85세이상","비친족가구","","714","653","593","507","464","458","413","304","297","300","280","146","123","101","79","54","46","45","42","41","39","45","43","43","40","38",
"경상남도","65세이상","계","","443587","420551","397451","375301","353545","332841","315414","302062","289953","278116","268345","256991","246189","235893","228079","222601","217091","211734","204952","197660","189960","181894","173892","166281","158329","151254",
"경상남도","65세이상","부부","","156003","147285","138523","131604","123530","114808","106439","100339","94724","89341","86488","86484","82969","79571","77080","75476","73271","71716","69567","67240","64758","62215","59299","56489","53522","50796",
"경상남도","65세이상","부부+미혼자녀","","30934","29111","27287","25430","24157","23088","21485","20272","19151","18172","17600","15725","14873","14127","13628","13349","12694","12715","12516","12312","12046","11624","11290","10948","10547","10178",
"경상남도","65세이상","부+미혼자녀","","4895","4604","4313","3933","3685","3511","3295","3090","2969","2813","2679","2278","2091","1921","1773","1646","1577","1529","1462","1392","1315","1219","1152","1086","1011","940",
"경상남도","65세이상","모+미혼자녀","","16166","15308","14444","13455","12844","12314","11675","11092","10580","10170","9773","8776","8266","7776","7394","7107","7314","7176","6953","6716","6448","5623","5359","5098","4809","4535",
"경상남도","65세이상","기타","","47556","46685","45831","44254","44446","46202","47567","47795","48198","48475","46647","39103","37051","35082","33505","32161","30281","30254","30001","29684","29297","28089","27227","26421","25559","24860",
"경상남도","65세이상","1인 가구","","182226","172354","162434","152661","141312","129726","122131","117162","112292","107353","103560","103471","99883","96465","93840","92096","91241","87624","83735","79597","75379","72416","68871","65558","62216","59287",
"경상남도","65세이상","비친족가구","","5807","5204","4619","3964","3571","3192","2822","2312","2039","1792","1598","1154","1056","951","859","766","713","720","718","719","717","708","694","681","665","658",
"제주특별자치도","합계","계","","283071","280333","277575","274520","268439","259924","252114","246039","236549","226328","218240","214366","210291","206683","203832","198901","194679","190945","187242","183573","179848","175885","172036","167948","163741","160259",
"제주특별자치도","합계","부부","","48240","46979","45710","44068","42302","40359","38544","36740","34698","33224","32889","34131","33169","32233","31558","30485","28466","27608","26695","25833","24935","22866","21831","20793","19738","18801",
"제주특별자치도","합계","부부+미혼자녀","","65023","66214","67483","68323","69096","68851","67637","67149","66270","65224","64541","69356","70231","71217","72128","72086","72066","72521","73024","73364","73724","72391","72731","72903","72996","73328",
"제주특별자치도","합계","부+미혼자녀","","7490","7576","7673","7902","7975","7966","7982","7955","7788","7707","7539","6963","6399","5863","5345","4754","4738","4568","4397","4221","4043","3507","3338","3178","3017","2868",
"제주특별자치도","합계","모+미혼자녀","","21048","21240","21433","21701","21597","21186","20499","20039","19398","18993","18569","16808","16242","15721","15223","14515","14339","13894","13458","13010","12573","12607","12143","11673","11202","10804",
"제주특별자치도","합계","기타","","32089","32407","32802","32709","32957","34231","35591","36014","35898","35172","33578","28570","28153","27809","27636","27509","24550","24351","24153","23993","23804","25717","25720","25677","25592","25598",
"제주특별자치도","합계","1인 가구","","98824","96079","93192","90997","86393","79672","74627","71727","66752","61370","57510","55970","53580","51365","49498","47158","47983","45436","42915","40501","38075","35502","33234","30962","28710","26655",
"제주특별자치도","합계","비친족가구","","10357","9838","9282","8820","8119","7659","7234","6415","5745","4638","3614","2568","2517","2475","2444","2394","2537","2567","2600","2651","2694","3295","3039","2762","2486","2205",
"제주특별자치도","24세이하","계","","5323","5340","5362","5541","5657","5559","5043","5169","4918","4628","4690","4908","4587","4321","4190","4186","4228","4404","4618","4882","5075","5035","4887","4632","4369","4032",
"제주특별자치도","24세이하","부부","","17","20","24","16","17","27","34","35","30","40","63","77","74","71","71","74","80","96","115","136","157","166","173","174","174","171",
"제주특별자치도","24세이하","부부+미혼자녀","","106","119","133","150","177","189","186","195","203","210","219","197","167","143","129","114","133","133","134","138","139","128","136","141","145","144",
"제주특별자치도","24세이하","부+미혼자녀","","37","40","44","48","60","72","78","82","70","64","61","41","33","26","22","17","27","26","26","25","24","24","20","17","15","12",
"제주특별자치도","24세이하","모+미혼자녀","","113","121","128","136","148","159","168","165","156","149","155","113","102","93","88","85","86","90","94","99","104","115","113","106","99","92",
